Time,Time Code,Country Name,Country Code,"Population, total [SP.POP.TOTL]",Population growth (annual %) [SP.POP.GROW],"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],Exports of goods and services (% of GDP) [NE.EXP.GNFS.ZS],Imports of goods and services (% of GDP) [NE.IMP.GNFS.ZS],Gross capital formation (% of GDP) [NE.GDI.TOTL.ZS],Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",GDP per capita (current US$) [NY.GDP.PCAP.CD],Exports of goods and services (constant 2010 US$) [NE.EXP.GNFS.KD],GDP (constant 2010 US$) [NY.GDP.MKTP.KD],GNI per capita (constant 2010 US$) [NY.GNP.PCAP.KD],GNI (constant 2010 US$) [NY.GNP.MKTP.KD],GNI growth (annual %) [NY.GNP.MKTP.KD.ZG],Gross capital formation (constant 2010 US$) [NE.GDI.TOTL.KD],Gross domestic savings (% of GDP) [NY.GDS.TOTL.ZS],Gross savings (% of GDP) [NY.GNS.ICTR.ZS],Gross savings (% of GNI) [NY.GNS.ICTR.GN.ZS],Imports of goods and services (annual % growth) [NE.IMP.GNFS.KD.ZG],Imports of goods and services (constant 2010 US$) [NE.IMP.GNFS.KD],"Services, value added (% of GDP) [NV.SRV.TOTL.ZS]","Services, value added (annual % growth) [NV.SRV.TOTL.KD.ZG]","Services, value added per worker (constant 2010 US$) [NV.SRV.EMPL.KD]",Total debt service (% of GNI) [DT.TDS.DECT.GN.ZS],Taxes less subsidies on products (constant LCU) [NY.TAX.NIND.KN],Trade (% of GDP) [NE.TRD.GNFS.ZS],"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions) [SE.XPD.CTER.ZS]","Current education expenditure, secondary (% of total expenditure in secondary public institutions) [SE.XPD.CSEC.ZS]","Government expenditure on education, total (% of GDP) [SE.XPD.TOTL.GD.ZS]","Government expenditure per student, primary (% of GDP per capita) [SE.XPD.PRIM.PC.ZS]","Government expenditure on education, total (% of government expenditure) [SE.XPD.TOTL.GB.ZS]","Compulsory education, duration (years) [SE.COM.DURS]","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative) [SE.TER.CUAT.BA.ZS]","Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative) [SE.TER.CUAT.MS.ZS]","Claims on central government, etc. (% GDP) [FS.AST.CGOV.GD.ZS]",Claims on other sectors of the domestic economy (% of GDP) [FS.AST.DOMO.GD.ZS],"Stocks traded, total value (% of GDP) [CM.MKT.TRAD.GD.ZS]","Community health workers (per 1,000 people) [SH.MED.CMHW.P3]",Current health expenditure (% of GDP) [SH.XPD.CHEX.GD.ZS],Domestic private health expenditure per capita (current US$) [SH.XPD.PVTD.PC.CD],"Hospital beds (per 1,000 people) [SH.MED.BEDS.ZS]","Number of surgical procedures (per 100,000 population) [SH.SGR.PROC.P5]",Out-of-pocket expenditure (% of current health expenditure) [SH.XPD.OOPC.CH.ZS],Out-of-pocket expenditure per capita (current US$) [SH.XPD.OOPC.PC.CD],Research and development expenditure (% of GDP) [GB.XPD.RSDV.GD.ZS],Ease of doing business index (1=most business-friendly regulations) [IC.BUS.EASE.XQ],Other taxes payable by businesses (% of commercial profits) [IC.TAX.OTHR.CP.ZS],Labor tax and contributions (% of commercial profits) [IC.TAX.LABR.CP.ZS],Total tax and contribution rate (% of profit) [IC.TAX.TOTL.CP.ZS],Business extent of disclosure index (0=less disclosure to 10=more disclosure) [IC.BUS.DISC.XQ],Profit tax (% of commercial profits) [IC.TAX.PRFT.CP.ZS],"Bound rate, simple mean, all products (%) [TM.TAX.MRCH.BR.ZS]","Tariff rate, applied, weighted mean, all products (%) [TM.TAX.MRCH.WM.AR.ZS]",Merchandise trade (% of GDP) [TG.VAL.TOTL.GD.ZS],Import value index (2000 = 100) [TM.VAL.MRCH.XD.WD],Export value index (2000 = 100) [TX.VAL.MRCH.XD.WD],Armed forces personnel (% of total labor force) [MS.MIL.TOTL.TF.ZS],"Armed forces personnel, total [MS.MIL.TOTL.P1]",Military expenditure (% of general government expenditure) [MS.MIL.XPND.ZS],"Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS]",Expense (% of GDP) [GC.XPN.TOTL.GD.ZS],Customs and other import duties (% of tax revenue) [GC.TAX.IMPT.ZS],Other taxes (% of revenue) [GC.TAX.OTHR.RV.ZS],Grants and other revenue (% of revenue) [GC.REV.GOTR.ZS],"Revenue, excluding grants (current LCU) [GC.REV.XGRT.CN]",Other taxes (current LCU) [GC.TAX.OTHR.CN],Grants and other revenue (current LCU) [GC.REV.GOTR.CN],Customs and other import duties (current LCU) [GC.TAX.IMPT.CN],Tax revenue (% of GDP) [GC.TAX.TOTL.GD.ZS],Tax revenue (current LCU) [GC.TAX.TOTL.CN],Taxes on exports (current LCU) [GC.TAX.EXPT.CN],Taxes on goods and services (% value added of industry and services) [GC.TAX.GSRV.VA.ZS],"Taxes on income, profits and capital gains (% of revenue) [GC.TAX.YPKG.RV.ZS]","Taxes on income, profits and capital gains (% of total taxes) [GC.TAX.YPKG.ZS]","Taxes on income, profits and capital gains (current LCU) [GC.TAX.YPKG.CN]",Labor force with advanced education (% of total working-age population with advanced education) [SL.TLF.ADVN.ZS],Adequacy of social protection and labor programs (% of total welfare of beneficiary households) [per_allsp.adq_pop_tot],Adequacy of social insurance programs (% of total welfare of beneficiary households) [per_si_allsi.adq_pop_tot],Adequacy of social safety net programs (% of total welfare of beneficiary households) [per_sa_allsa.adq_pop_tot],Coverage of social insurance programs (% of population) [per_si_allsi.cov_pop_tot],Number of people spending more than 25% of household consumption or income on out-of-pocket health care expenditure [SH.UHC.OOPC.25.TO],Number of people spending more than 10% of household consumption or income on out-of-pocket health care expenditure [SH.UHC.OOPC.10.TO]
2007,YR2007,Lithuania,LTU,3231294,-1.187947957259,70.9,11.1074801410501,51.6412116291977,64.7461762982107,32.3099074189196,1.11247853137891,..,12285.4470537014,21176922122.9215,41808068664.6641,12458.5135742191,40257120161.2926,8.93196428437726,10249319145.9896,19.2049461968489,17.1214726465112,17.7963785376708,10.6475978609873,26517515428.4632,56.689979142207,11.0028472773213,28842.6363817549,..,3475162000,116.387387927408,82.941276550293,89.8422470092773,4.5905499458313,14.89709,13.3259401321411,10,..,..,..,..,..,..,5.75847721,240.01473999,7.19,..,28.40399361,200.04737854,0.80093,..,2.1,35.2,46.2,5,8.9,6.16,2.24,104.680623037591,447.4428542,450.0712814,1.58787078436847,24000,3.22941953894994,..,31.3454012394309,0,0.263556727655149,10.5937337037404,9147277000,25452000,1023050000,0,20.3693543521904,5909398000,0,13.0155579365717,27.18206787031,44.4208699430974,2625006000,81.9499969482422,..,..,..,..,..,..
2007,YR2007,Luxembourg,LUX,479993,1.54438684650549,79.3829268292683,8.35455406874028,182.888001090727,149.616848236193,19.2087220722759,0.56214724755897,..,106018.492790674,90286022448.7892,53744023864.3625,103039.298507231,49458142008.3811,19.8040904047026,9482336490.82865,52.4798749268099,39.7046410102639,45.8685425010251,6.7370422462768,71255469339.1514,74.2228374820742,7.18548947133593,240471.750712015,..,3840965000,332.50484932692,..,86.8277816772461,..,..,..,11,..,..,-4.2389668045595,..,0.479502742296828,..,6.23472404,976.93261719,5.67,..,10.30741978,687.63537598,1.59123,..,0.5,15.3,20,6,4.2,6.16,2.24,100.145152874599,245.0234346,267.9171055,0.700029167881995,1512,1.48690950483779,..,34.4587897787429,0,1.80109560331957,..,14761182000,265863000,..,0,24.6781108549531,9175043000,0,14.4694965741703,27.886513424196,44.8649559462555,4116379000,78.9300003051758,..,..,..,..,..,..
2007,YR2007,Monaco,MCO,34525,0.975049564414587,..,14.4288990234727,..,..,..,..,..,169961.383945783,..,5887710460.02917,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11,..,..,..,..,..,..,1.78801608,602.22583008,..,..,6.83428812,207.69592285,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2007,YR2007,Netherlands,NLD,16381696,0.217521601194242,80.0975609756098,3.77284252073882,68.7754574672546,61.6824135536282,23.3494839866273,1.35471679829449,..,51733.4421317965,580101646938.192,848715440349.521,51784.6461247157,848320330282.671,2.91839790205009,202174811972.173,30.4425279002536,28.1233877720417,28.1362932863485,7.81312348552869,525904232310.912,66.2609622559232,3.7473169566876,89457.2722030252,..,76870014000,130.457871020883,87.3068618774414,84.7222213745117,4.88682985305786,..,11.762749671936,13,..,..,2.66857244375535,..,181.887678954407,..,9.05292511,1443.70349121,4.31,..,7.88896227,370.47683716,1.6703,..,0.2,15.8,41.8,3,25.8,6.16,2.24,123.114306668605,226.2528073,236.8287395,0.476347377603122,41000,3.2608442118849,..,36.910380024872,0,2.08186811527293,8.14841022941539,231195000000,4825000000,18885000000,0,21.595200025841,133711000000,0,12.2718723556777,26.9313911193763,46.6805274061222,62417000000,79.8399963378906,..,..,..,..,..,..
2007,YR2007,Norway,NOR,4709153,1.03473451527827,80.3951219512195,2.99425185125679,43.2984720699285,29.8857573463741,27.3812183188216,1.46538148468219,..,85139.9604469545,176545440693.146,431197048129.248,91321.8095898972,430048373595.693,2.5873166847737,121984859368.501,40.793933042376,39.6211207555857,39.7296168880779,10.0200478461483,121728472009.405,50.3212316710302,4.46937190457828,117487.163657657,..,298058000000,73.1842294163025,94.1472473144531,85.3795318603516,6.53439998626709,17.85465,15.9948902130127,10,..,..,-4.02617169033939,118.361924845533,101.720818512084,..,8.05085373,1123.90100098,4.86,..,16.07217407,1108.26647949,1.56401,..,0,15.9,41.1,7,25.2,22.85,2.57,54.0361567722887,233.4830988,227.0388177,0.752920439689686,19000,3.58695867274509,..,32.138697874582,0.304794324186486,0.524509667159557,26.5845408300002,1181946000000,6204000000,314447000000,2020000000,28.1997112552991,662742000000,112000000,13.9392592513345,31.0919929422845,55.4909753720151,367762000000,87.2900009155273,..,..,..,..,..,..
2007,YR2007,Poland,POL,38120560,-0.0543050208038707,75.2439024390244,7.06154381310782,38.5162878902711,42.3151675609764,25.1956197347723,2.00186930839799,..,11254.5173881254,168410373760.488,431664312008.755,10944.7689113215,417220719970.167,6.00235467835934,104110834742.812,21.3967400640669,18.2629153993068,18.9022446992748,15.7966443243387,184627002288.33,55.5659414504997,6.17380233293028,29240.3466170643,..,157359300000,80.8314554512475,85.0464935302734,93.9812164306641,4.86837005615234,24.114,11.2671499252319,10,..,..,5.21259646250804,..,21.0169811265271,..,5.87294197,200.35171509,6.42,..,26.67068291,176.27311707,0.56189,..,1.3,27.3,43.4,7,14.8,6.16,2.24,71.2903679301529,337.9832631,441.4446166,0.819428771586827,142000,4.63306596199118,..,35.14342640218,0,0.760408476151273,..,405703000000,3085000000,..,0,18.0865307854768,214779000000,0,15.1231713742148,14.8929142747281,28.1317074760568,60421000000,79.6600036621094,54.9993185464546,69.7426082256128,9.67640018062043,46.9713315373707,..,..
2007,YR2007,Portugal,PRT,10542964,0.196304384487306,78.3219512195122,2.50657964551773,31.1941845713373,38.7519330104618,23.0998862393828,1.8180552266489,..,22782.0946224629,73116860804.7182,240585204138.036,22165.408855974,233689107613.815,2.46738800708735,54915809067.1631,15.5421378002584,13.4335083340259,13.8308446097849,5.59847566191129,89946591481.3492,63.5609450035676,3.32720570310185,51672.0005725876,..,27903180000,69.9461175817991,91.0653228759766,97.2631301879883,4.92147016525269,19.2106,11.0546998977661,9,11.2087497711182,..,0.37553409396254,..,57.2052626607117,..,9.06500053,647.61010742,3.44,..,25.67016411,531.33666992,1.12427,..,1.2,26.8,42.9,6,14.9,6.16,2.24,56.0433613889213,206.0771655,216.0332534,1.63866411779366,91000,4.08338026726742,..,39.2631659788723,0,2.90304138289204,..,64544619000,1873757000,..,0,21.347297115583,37460963000,0,14.2054948363856,22.4176456909599,38.6252323518752,14469384000,85.25,..,..,..,..,..,..
2007,YR2007,Romania,ROU,20882982,-1.47722298197717,72.5658536585366,7.23380774362805,24.710829049515,38.7943276239508,31.3370187913254,1.48217045589644,..,8360.16632132485,43452099960.7873,167570353781.434,7593.91513052643,158583592980.311,4.96466872192597,53258414312.3032,17.2535202168897,16.0023631601491,16.8501859546938,41.2958619904926,65436104069.8451,49.3464862197025,13.8565368507405,23988.122019994,..,36934600000,63.5051566734658,80.3067016601563,80.6465301513672,4.14953994750977,18.78327,12.0049600601196,10,..,..,-1.75328611873727,..,1.59641822744239,..,5.02223349,76.33622742,6.54,..,17.59607506,73.03565979,0.51148,..,1,34.4,45.6,9,10.2,6.16,2.24,63.4658597748461,534.79269,388.8615561,1.59859958497011,153000,4.32116133504598,..,32.7472432475098,0.0733952818084169,0.00100618588709301,..,139139300000,1400000,..,54800000,17.5395257265186,74664200000,0,13.5302323203552,18.9964301962134,35.4004998379411,26431500000,81.5,..,..,..,..,..,..
2007,YR2007,San Marino,SMR,30063,1.21481339356475,..,7.10932260228034,..,..,..,..,..,72709.7968797872,..,2230363289.08025,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10,..,..,..,..,..,..,5.13984585,774.97674561,..,..,19.49238586,729.38989258,..,..,..,..,..,3,..,..,..,..,..,..,..,..,..,47.4509601321227,30.4456554120225,3.22917502626145,3.77839049077579,24.0155891016805,559823624.15,21152322.58,134444941.27,9096039.07,17.6382630770194,281683061.34,0,..,18.8543462899162,37.4715768168242,105551084.71,..,..,..,..,..,..,..
2007,YR2007,Slovak Republic,SVK,5374622,0.0291784011934372,74.2073170731707,10.8320288326386,83.3808614210341,82.9486915133953,28.2055455194968,1.48095560555653,..,16085.611523338,68978845291.4031,85460315452.6891,15444.7072731077,83009463493.6044,10.8805184397728,24181900751.1285,28.6377154271357,25.1037453070562,25.818071273323,9.67826814066485,71108197417.0349,53.7165871120963,10.777530742143,36241.2937613654,..,6963697000,166.329552934429,93.3309478759766,96.5730133056641,3.52321004867554,15.18528,9.7122802734375,10,..,..,7.9104731490501,..,0.0361694895483064,..,7.17735386,324.81747437,6.78,..,27.370327,281.72286987,0.44824,..,0.4,39.7,47.6,3,7.4,6.16,2.24,138.225978253972,475.0574753,494.5582781,0.641410438917163,17000,4.0754157028761,..,34.8604456584255,0.00690980679291668,0.00354940910823956,..,20623151000,731999.999999998,..,731000,16.7489005333346,10579167000,0,12.2166223132735,18.6404492698521,36.337908268203,3844248000,79.9599990844727,..,..,..,..,..,..
2007,YR2007,Slovenia,SVN,2018122,0.559207815536831,78.5609756097561,6.98016075450694,67.8990715941993,69.2280766400665,33.0465894207859,1.44291454234963,..,23787.6465566688,32325285605.1352,49659791567.8536,24033.8846215955,48503311300.3035,5.82789974197921,16256734996.9566,31.7175815237597,28.7249699218435,29.4007397330721,17.0572681768429,33609415232.8307,54.9131656714981,5.44519350062704,50572.6013203109,..,5807741000,137.127148234266,87.8988571166992,..,5.11661005020142,..,12.8966598510742,9,..,..,2.65243322471558,..,6.11706285231772,..,7.51139164,534.4954834,4.66,..,13.63123703,244.81022644,1.42382,..,1.8,22,38.4,3,14.5,6.16,2.24,128.443363551057,311.0126657,343.244255,1.15350453904036,12000,3.63693855551563,..,36.9806528332994,0,3.14299571370273,..,13496964000,424209000,..,0,20.0747511166279,7040909000,0,14.8737575202208,15.950987199788,30.5770036226857,2152899000,81.379997253418,..,..,..,..,..,..
2007,YR2007,Spain,ESP,45226803,1.85108130845179,80.8731707317073,3.60468797126931,25.984738814678,31.7628649449253,30.442224782179,1.36310631227691,..,32549.9709785513,382622496469.715,1460914788659.92,31512.5238907927,1425210710041.67,2.96006598041423,423500715259,24.6640986519317,21.0123247891013,21.5409245151249,8.23998893696043,467490134051.85,61.2988464388553,5.09775518384899,67142.0524876637,..,105515000000,57.7476037596033,80.413200378418,89.7602386474609,4.25404977798462,19.04052,10.8469896316528,10,..,..,5.39013462087381,..,154.768536657434,..,7.9183569,721.85955811,3.25,..,20.73386765,540.36169434,1.23448,..,0.7,36.5,60.7,5,23.4,6.16,2.24,43.6508670350401,249.9413992,220.3232036,0.988423248534039,222000,3.47564916206945,32.2607076358179,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.7099990844727,..,..,..,..,..,..
2007,YR2007,Sweden,SWE,9148092,0.741552514625445,80.9,3.43922177600065,47.6102603456699,41.5518218655185,24.8815008863716,1.30871883935986,..,53700.0053363063,229788481078.922,491402966162.082,55324.9745810937,506117957365.507,3.8583959441568,123404237955.27,30.9399393665229,32.5550394038374,31.6082885871057,8.02662106871341,199806343967.575,61.6620355283503,2.51652317544644,86480.0953799686,..,423415000000,89.1620822111883,96.1177978515625,92.489143371582,6.17158985137939,23.66173,12.845009803772,9,..,..,4.46821019203814,..,..,..,7.99017382,750.44152832,2.86,..,16.27465248,700.97271729,3.25273,..,0.6,36.4,53.8,6,16.8,6.16,2.24,65.5554814506496,210.7656642,194.227165,0.364804642968183,17600,2.70566752816588,..,31.1490182448578,0,28.4173688672257,9.99112601319973,1151708000000,329519000000,115854000000,0,28.5070406755097,946513000000,0,14.2212938897289,17.7385735562092,21.7314500698881,205691000000,83.8300018310547,..,..,..,..,..,..
2007,YR2007,Switzerland,CHE,7551117,0.893690977823134,81.7414634146342,4.11187778486608,61.3036353016072,50.0072114031906,24.2632654381389,0.734436405549152,..,63555.2374554216,353906686353.334,567418887613.848,..,..,..,134051564517.753,35.5596891629708,34.937483617459,34.7263389557517,5.8070119748471,285057528342.336,69.1555766606789,4.19163107470651,129759.890770309,..,20420694000,111.310846704798,94.1116561889648,92.3839263916016,4.68737983703613,20.36261,15.6751298904419,11,..,..,10.0565272969664,..,262.393977828435,..,9.62940121,4264.55224609,5.36,..,27.33333206,1682.28540039,..,..,2.1,17.2,27.9,0,8.7,11.75,1.89,69.4413313241806,195.3202082,213.7616398,0.533847436151266,23000,2.45604258456252,24.0052180203561,16.7237862565767,1.94803009688444,0,11.3134816195698,96657393184.74,0,11265407874.63,1040330743,9.2701601775373,53404243839.14,0,5.94135531777227,19.821972432625,36.9591302384366,19737744033.36,83.120002746582,..,..,..,..,..,..
2007,YR2007,United Kingdom,GBR,61322463,0.778666112441256,79.4487804878049,2.43055320120308,25.2397534941132,27.219272419202,18.546657968888,2.139425291383,..,50566.8265956828,708207531723.385,2542769379532.51,41378.0895430679,2537406365015.47,1.85390705611216,459632671289.375,16.5672035673797,14.9867052142236,15.0943550046617,-2.98604770427146,766175601385.564,69.7882529659877,2.8864904016331,77627.1213055897,..,204342968000,52.4590259133152,..,96.390739440918,4.91482019424438,20.91308,13.0328397750854,11,..,..,-0.344555919683628,..,127.30893244807,..,8.87322426,877.02563477,3.39,..,14.30104256,644.32879639,1.62165,..,1.5,11.3,34.6,10,21.8,6.16,2.24,35.195466186095,179.4228154,154.2183819,0.511949542253116,160000,5.63338418149548,44.653866478774,37.0191138202412,0,4.82723454752788,4.79719644363684,538505000000,26034000000,25872000000,0,25.866922696234,400891000000,0,12.1229648594559,38.3380770050898,51.5758647612443,206763000000,89.6699981689453,..,..,..,..,..,..
2007,YR2007,United States,USA,301231207,0.951055242772428,77.9878048780488,1.87617145523009,11.4923141689492,16.4634878920034,22.592491925905,4.0796550810522,..,47975.9676958038,1701096345179.24,15018267849838.4,50033.1973753678,15071560435451.3,2.26717101191987,3252226854094.77,17.6213158225342,17.6313307557995,17.5205745414219,2.49778131298655,2455015748922.05,73.902576673526,1.71710334294983,99056.4929600981,..,609377143000,27.9558020609526,..,..,..,..,..,12,..,..,18.8739480105169,217.456446811039,296.519474207623,..,14.91858959,3843.60302734,3.14,..,13.4684,965.97601318,2.63161,..,..,..,..,7.4,..,3.59,1.55,21.9252213533412,160.438577,146.8439146,1.00181862615593,1555000,11.7870923875287,55.7459714474528,20.9001587401077,1.76197980121137,0.979700716623816,4.46058613423887,2700890600000,26471000000,120522700000,28793000000,11.307387782412,1634127700000,0,0.477748354259204,55.9978217194145,92.5895693463858,1513031800000,77.7300033569336,..,..,..,..,..,..
2008,YR2008,Andorra,AND,83862,1.41464777938348,..,-5.55918636850581,..,..,..,..,..,48718.4968691913,..,3716558398.51518,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.1609115600586,97.7562637329102,2.87392997741699,..,..,10,..,..,..,..,..,..,5.80598593,922.98016357,..,..,14.93603325,414.39929199,..,..,..,..,..,..,..,..,..,..,191.7003071,306.8658343,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2008,YR2008,Austria,AUT,8321496,0.313041437661508,80.4317073170732,1.4604236757386,53.2488606164087,48.8248221152974,24.4674607405705,0.870705123070585,..,51708.7657541758,207370360808.208,399876861217.528,48455.3817856693,403221265707.92,2.416225672039,99010952074.5788,28.9025932599635,28.6971226508836,28.4597378549156,0.954256343107403,189727585666.093,61.0266320776577,2.38109331310956,87939.0183828512,..,35424400000,102.073682731706,93.6755218505859,98.1171798706055,5.26395988464355,23.15767,10.5551500320435,9,..,..,2.7229534285095,..,22.8070050838109,..,9.72564602,1325.76062012,7.69,..,18.24393272,922.73449707,2.56945,..,0.6,34.5,51.1,5,16,5.93,1.72,84.9609234226452,255.1994348,268.4042082,0.831391242979792,35000,1.7459147315395,..,44.5742438153401,-0.026956176436725,3.8861159351636,9.1625500802205,128512830000,5018930000,11833460000,-20650000,26.0775197165623,76605820000,0,13.1986795931038,29.0302638886835,48.9423257919568,37492670000,75.5699996948242,..,..,..,..,..,..
2008,YR2008,Belgium,BEL,10709973,0.789976845480149,79.6804878048781,0.446928735275904,80.8806199752035,80.2078278152436,25.9367703303917,1.2138983166693,..,48106.892915788,372297388188.097,477202395106.604,45630.0729802878,488696849606.912,1.43929778930467,119225206955.173,26.6095624903516,27.4207464295817,26.7696397026881,3.80502116828742,364721666832.449,66.9573617790939,1.64952756976908,98354.9557896838,..,42426100000,161.088447790447,96.9200210571289,..,6.33294010162354,..,12.5125198364258,12,..,..,12.3408248804312,..,37.0160466334663,..,9.63237667,1144.76940918,6.25,..,20.17620277,942.54449463,1.92413,..,0.7,49.2,55.9,8,6,5.93,1.72,182.085435904784,263.3420228,251.1042921,0.818254030530527,39000,2.41424053654783,..,42.1013518104548,0,0.341056587892387,3.26625400972404,143547500000,491100000,4703200000.00001,0,25.2541698756848,88829800000,0,11.2988573204434,36.908003614047,59.8281207432641,53145200000,78.3000030517578,..,..,..,..,..,..
2008,YR2008,Bermuda,BMU,65273,0.593330045617058,79.2365853658537,-1.86595582635186,..,..,..,..,..,106935.486341979,..,7210559312.22666,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13,..,..,..,..,1.46131805157593,..,..,..,..,..,..,..,0.19033,..,..,..,..,..,..,..,18.98,16.9484240687679,161.1961057,47.05882353,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2008,YR2008,Canada,CAN,33247118,1.08290711607014,80.6951219512195,1.00762269545756,34.4806745383784,32.7098721477044,24.1324611007288,1.24862138163726,..,46594.4509535289,508056698518.015,1612325771145.48,47889.0966270296,1592174446472.25,0.988540206771887,392317042040.984,25.6344669412913,24.3078032767127,24.6089607155983,0.895139747128098,503598471248.63,62.5116838473419,1.4515599928876,77743.5870694986,..,..,67.1905466860828,90.5381774902344,..,4.63825988769531,..,12.0099601745605,10,..,..,15.4465519567457,..,97.0175871011535,..,9.59853268,1200.02648926,2.85,..,15.2439537,679.86151123,1.8604,..,6.7,12.6,44.1,8,24.8,6.11,1.54,56.5143865745712,171.1798446,165.0191142,0.34452328824008,64000,3.21213682290467,..,17.1258431275988,..,0,8.29365038727142,291985000000,0,24296000000,..,12.4210262668013,205310000000,..,..,55.1683410309715,78.7170620037991,161614000000,77.6399993896484,..,..,..,..,..,..
2008,YR2008,Channel Islands,CHI,156433,1.15538352600171,81.041,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2008,YR2008,Croatia,HRV,4309705,-0.0118794578559279,75.9121951219512,1.89345290008815,36.4143830479168,46.6532813429366,30.7343306924196,1.83913795179341,..,16296.8059238498,23292567483.938,65515772483.174,14712.1588213607,63405064433.2121,0.911259370595374,19354371364.4793,20.4954323973998,19.9049085180654,20.577446482797,3.84312068304946,29318766816.8319,56.9821306000446,1.42270152096837,36595.9801869752,..,63016147077.0527,83.0676643908534,98.7763824462891,..,4.28182983398438,..,9.42539978027344,8,..,..,6.88396182901115,..,4.57889411837499,..,7.725914,203.55429077,5.63,..,14.51390839,182.71159363,0.88397,..,1.4,19.4,20.8,1,0,5.93,1.72,63.8433351994225,389.6328921,318.4335229,1.13331434173239,22000,4.06026016239517,..,37.2234674781537,2.66910283243235,0,..,128153473000,0,..,1900865000,20.5468511952854,71217376000,0,20.4760660762018,9.46113493155195,17.0250206915795,12124773000,75.3399963378906,32.6696749530473,36.4472748953227,7.75304363145487,54.7431290026623,..,..
2008,YR2008,Cyprus,CYP,1081563,1.66415994497319,79.071,3.6468119905756,50.0816009783701,62.8441160392005,28.9559693493427,1.62970494449745,..,35397.3636837901,12810323478.722,25743030624.42,32189.4726104914,25321271872.2868,8.96739214675557,7230477263.68819,16.1934542885123,14.1925621792528,14.4291377615718,12.9836783098889,16106215033.8062,66.3693393266636,5.33300175851377,45115.9046178402,..,2301616000,112.925717017571,73.2797698974609,87.9660415649414,6.72276020050049,25.87021,17.5907497406006,10,..,..,22.4571026728844,..,6.44431459176154,..,6.01427698,1248.41333008,3.78,..,51.40008163,1107.79833984,0.38601,..,1.3,11.5,20.6,4,7.8,5.93,1.72,44.0909776209632,276.7160726,171.7112208,1.92799520781098,10750,4.26428079834825,..,62.3693882591249,0.0214717938707788,5.91227565025434,..,12461342892.3889,736748941.521407,..,1879461.58551379,46.0460832170594,8753165184.17015,0,28.3607917702839,27.8584454225111,39.6603552605895,3471536408.58811,85.6500015258789,..,..,..,..,..,..
2008,YR2008,Czech Republic,CZE,10384603,0.829412602993033,76.9756097560976,2.68641195092762,62.9516480907081,60.7908510312007,31.3311121334897,1.23821201023728,..,22804.5776774507,132534176387.995,214070259127.502,19354.5294329567,200989104413.07,3.13197643440384,66671566491.3302,33.491909192997,27.1074469334495,28.8659990742592,3.17775325000621,127958900444.529,55.1493991877038,1.84882815664973,42358.0505073846,..,429589000000,123.742499121909,87.8377838134766,91.9753875732422,3.74454998970032,12.43496,9.21463966369629,9,..,..,3.81732239058488,..,13.6311033820117,..,6.35973358,275.44656372,7.21,..,16.13297081,233.8210907,1.23933,..,2,39.5,47.7,2,6.2,5.93,1.72,121.966593275552,444.2256895,504.5706229,0.518686447702863,27000,3.04700910364531,..,32.0802600139505,0,0.103908244913944,9.04530746891833,1240311000000,1316000000,114559000000,0,13.6730928105351,552784000000,0,9.39213624098415,16.9173045127446,38.7598049147588,214258000000,76.4400024414063,..,..,..,..,..,..
